Date,time,price_west,DK-West: Gross consumption,price_east,DK-East: Gross consumption,DK-West: Net consumption,DK-East: Net consumption
22-06-2016,21,38.3,2285.2,38.3,1463.7,2198.2,1434.5
22-06-2016,22,37.39,2180.8,37.39,1401.6,2102.3,1366.5
22-06-2016,23,35.98,2086.8,35.98,1341.6,2013.1,1308.8
22-06-2016,24,30.35,1975,31.09,1235.8,1896.6,1204.6
23-06-2016,1,28.09,1824.3,28.78,1149.2,1751.2,1114.3
23-06-2016,2,25.64,1774.5,26.27,1073.8,1685.6,1042.4
23-06-2016,3,24.38,1728.8,24.98,1030.9,1651.4,1005.4
23-06-2016,4,23.34,1706.2,23.87,1028,1642.8,992.4
23-06-2016,5,23.24,1735.8,23.81,1013.8,1665.9,975
23-06-2016,6,24.14,1855.3,30.32,1088.8,1770.4,1051.2
23-06-2016,7,28.16,2194.7,35.89,1283.5,2104.6,1246.3
23-06-2016,8,35.91,2582.6,36.8,1520.9,2493.7,1482.1
23-06-2016,9,35.91,2734.5,38.74,1637.3,2649.3,1598.4
23-06-2016,10,34.97,2784.2,38.96,1688.8,2697.7,1650.3
23-06-2016,11,29.78,2873.8,40.43,1735,2776.9,1696.4
23-06-2016,12,27.95,2880.4,39.26,1751.9,2786,1713.6
23-06-2016,13,25.62,2805.9,36.06,1740.5,2721.1,1702.8
23-06-2016,14,25.43,2814.5,33.32,1729.1,2734.8,1692.2
23-06-2016,15,25.37,2759.9,32.54,1708.1,2691.4,1669.2
23-06-2016,16,32.41,2651,32.41,1668.5,2571.3,1631.3
23-06-2016,17,27.31,2627.4,30.91,1653.2,2538.9,1616.7
23-06-2016,18,31.59,2689.4,31.59,1678.6,2604.1,1644
23-06-2016,19,35.92,2570,35.92,1597.2,2484.2,1573.5
23-06-2016,20,40.06,2408.1,40.06,1486.7,2321.6,1461.2
23-06-2016,21,38.04,2293.7,38.04,1440.4,2203.1,1414.1
23-06-2016,22,32.72,2174.7,32.72,1417.4,2094,1389.2
23-06-2016,23,30.77,2119.2,30.77,1357.7,2042.5,1330
23-06-2016,24,26.99,2016.4,26.99,1269.9,1936.9,1236.5
24-06-2016,1,26.03,1874.3,26.03,1183,1797.3,1149.9
24-06-2016,2,24.56,1785.4,24.56,1101,1706.1,1070.2
24-06-2016,3,24.08,1745.8,24.08,1067.3,1682.2,1035.2
24-06-2016,4,23.36,1720.9,23.36,1061.9,1669.8,1027.3
24-06-2016,5,23.91,1747.4,23.91,1066.7,1673.7,1039.5
24-06-2016,6,26.91,1853.3,26.91,1122.2,1771.7,1097.5
24-06-2016,7,31.09,2171.8,31.09,1326.6,2087.4,1286.9
24-06-2016,8,32.98,2568.8,37.03,1550.7,2477.5,1512.4
24-06-2016,9,36.69,2719.2,38.84,1658.8,2636.4,1628.8
24-06-2016,10,34.46,2720.2,34.46,1710.3,2644.4,1682.3
24-06-2016,11,31.96,2815.2,31.96,1743.1,2730.3,1704.8
24-06-2016,12,30.74,2777.7,30.74,1748.9,2691.5,1708.8
24-06-2016,13,30.66,2679.5,30.66,1730.3,2603,1695.7
24-06-2016,14,29.93,2594.9,29.93,1704.2,2516.9,1668.5
24-06-2016,15,28.66,2484.7,29.37,1675.4,2414.6,1637.9
24-06-2016,16,28.38,2377.1,29.08,1633.4,2310.3,1597
24-06-2016,17,29.63,2370.6,29.63,1600.5,2282.4,1574
24-06-2016,18,31.65,2435,31.65,1628.1,2336.5,1599.6
24-06-2016,19,34.07,2355.6,34.98,1592.1,2260.7,1560.3
24-06-2016,20,34.01,2227.4,35.53,1516.5,2135.4,1486.2
24-06-2016,21,31.26,2111.9,34.95,1428.8,2011.8,1397
24-06-2016,22,31.24,2006.4,31.24,1374.5,1911.3,1338.8
24-06-2016,23,32.75,1932.7,32.75,1337.6,1841.2,1298.8
24-06-2016,24,31.28,1840,31.28,1266.6,1753.1,1234.1
25-06-2016,1,30.14,1712.8,30.14,1171.9,1630.7,1145.2
25-06-2016,2,28.97,1630,28.97,1113.9,1544.2,1076.9
25-06-2016,3,26.64,1580.5,26.64,1070.5,1501.7,1038.1
25-06-2016,4,24.28,1573.1,24.28,1040.5,1487.8,1007.2
25-06-2016,5,23.35,1555.4,23.6,987.2,1479.1,960.5
25-06-2016,6,23,1554,23.56,982.1,1482.9,954.3
25-06-2016,7,24,1669.4,24.59,1058.8,1579.2,1021.8
25-06-2016,8,27.59,1833.7,27.59,1171.8,1743.8,1138.5
25-06-2016,9,30.25,1976.5,30.25,1295.8,1899.4,1266
25-06-2016,10,32.96,2086.4,32.96,1396.2,2005.3,1372.8
25-06-2016,11,33.86,2138.1,33.86,1459.1,2059.2,1431.4
25-06-2016,12,32.95,2133.8,32.95,1479,2054.5,1445.9
25-06-2016,13,30.06,2123.3,30.06,1477.5,2031.4,1441.4
25-06-2016,14,27.81,2122,28.49,1450.2,2021.3,1412.4
25-06-2016,15,25.08,2075.5,28.02,1427.8,1984.2,1388.9
25-06-2016,16,24.43,2029.9,27.86,1417.1,1943.9,1374.7
25-06-2016,17,24.43,2061,27.33,1399.2,1971.9,1354.2
25-06-2016,18,27.31,2186.2,27.98,1444.2,2096.6,1403.1
25-06-2016,19,29.42,2183.6,29.42,1447.3,2091.6,1412.4
25-06-2016,20,30.53,2067,30.53,1386.3,1977.2,1351.3
25-06-2016,21,29.8,1972.5,29.8,1353.3,1887.4,1315.4
25-06-2016,22,28.81,1889.1,28.81,1326.1,1808.6,1284.5
25-06-2016,23,29.61,1832.3,29.61,1280.8,1757.2,1249.9
25-06-2016,24,27.02,1738.2,27.02,1206.9,1665.6,1174.1
26-06-2016,1,17.29,1645.4,25.07,1129.4,1563.9,1091.1
26-06-2016,2,21.19,1560.5,23.6,1073.3,1483.9,1035.7
26-06-2016,3,20.94,1528.5,22.61,1037.2,1445.6,1000.1
26-06-2016,4,20.57,1491,21.58,1025.1,1420.3,974.3
26-06-2016,5,20.06,1454.5,20.06,993.9,1405.7,943
26-06-2016,6,19.96,1443,19.96,970.5,1392.8,921.3
26-06-2016,7,14.2,1519,23.19,1007,1469.2,953.1
26-06-2016,8,26.76,1653.2,26.76,1087,1601.8,1038.2
26-06-2016,9,21.14,1852.2,26.47,1217.8,1775.9,1165.6
26-06-2016,10,21.12,1965.7,27.22,1307.4,1894,1258.8
26-06-2016,11,21.42,2035.3,29.51,1367.9,1966.6,1323.7
26-06-2016,12,21.66,2061.2,30.47,1384,1999.3,1342.9
26-06-2016,13,21.63,2028.3,30.45,1392.7,1969.3,1350.4
26-06-2016,14,21.54,1999.9,30.07,1372,1941.4,1329.9
26-06-2016,15,21.62,1971.5,29.33,1360.8,1916.6,1320.2
26-06-2016,16,21.58,1998.2,28.65,1354.3,1941.5,1316.2
26-06-2016,17,21.77,1991.3,28.65,1361.9,1924.6,1324.9
26-06-2016,18,29.14,2149.9,29.14,1435.8,2072.9,1400.1
26-06-2016,19,29.17,2156.8,29.17,1454.2,2080.7,1418
26-06-2016,20,29.19,2055.9,29.19,1402.3,1979.8,1365.7
26-06-2016,21,29.97,1993.6,29.97,1339.3,1908.7,1303.2
26-06-2016,22,29.66,1906,29.84,1291.1,1823.4,1256
26-06-2016,23,30.48,1853.8,30.48,1226.8,1771.5,1203.4
26-06-2016,24,28.12,1798.9,28.12,1155.1,1711.1,1126.5
27-06-2016,1,24.1,1705.2,25.04,1083.4,1622.3,1047.4
27-06-2016,2,20.99,1619.7,23.36,1021.2,1549.4,984.9
27-06-2016,3,19.04,1591,22.12,994.4,1533.4,958
27-06-2016,4,20.47,1594.6,20.64,970.8,1536,934.4
27-06-2016,5,16.12,1608.4,23.09,961.6,1551.1,924.1
27-06-2016,6,19.02,1729.7,29.31,1025.1,1666.8,987.7
27-06-2016,7,27.75,2047.2,36.22,1210.5,1987.6,1172.4
27-06-2016,8,33.07,2454.2,43.47,1436.9,2363.9,1399.3
27-06-2016,9,24.75,2646.1,77.9,1561.8,2561,1524
27-06-2016,10,24.69,2692.4,94.58,1636.6,2611.3,1600.4
27-06-2016,11,26.37,2824.8,88.64,1663.9,2753.6,1627.1
27-06-2016,12,24.82,2888.8,103.15,1672,2810,1633.1
27-06-2016,13,24.82,2803,100.2,1666.6,2715,1626.5
27-06-2016,14,25.38,2813.3,108.77,1670.3,2724.7,1630.4
27-06-2016,15,24.79,2734.4,95.18,1655.9,2654,1616.7
27-06-2016,16,24.76,2618.3,87.81,1598.6,2535.7,1557.4
27-06-2016,17,25.92,2563.4,43.47,1590.5,2476,1551.1
27-06-2016,18,28.08,2700.7,42.18,1657.9,2612,1620.2
27-06-2016,19,34.98,2609.7,43.51,1622,2520.9,1580.4
27-06-2016,20,39.05,2452.5,44.91,1535,2359.5,1492.8
27-06-2016,21,38.31,2307.6,40.09,1448.1,2218.7,1410.4
27-06-2016,22,36.52,2172.7,37.62,1376.2,2089.1,1336
27-06-2016,23,36.4,2081.9,37.29,1323,1995.3,1284.5
27-06-2016,24,31.69,1970.2,32.17,1226,1885.1,1189.1
28-06-2016,1,26.84,1813.6,29.21,1141.3,1731,1103.6
28-06-2016,2,24.4,1735.7,27.34,1069.6,1657,1031.6
28-06-2016,3,24.09,1704.9,25.92,1036.9,1628.6,999.5
28-06-2016,4,23.13,1702.5,25.01,1019.8,1626.8,982.3
28-06-2016,5,22.76,1706.9,25.41,1007,1631,969.4
28-06-2016,6,24.19,1810.8,31.1,1073.1,1730.9,1035.6
28-06-2016,7,30,2120.6,41.76,1249.6,2045.5,1212.4
28-06-2016,8,40.08,2486.6,119.92,1463,2403.6,1422.4
28-06-2016,9,43.96,2657,150.02,1576.2,2575.4,1535.7
28-06-2016,10,41.98,2689.1,145.26,1637.3,2611.2,1596.1
28-06-2016,11,38.94,2754.5,150.05,1678.4,2680.7,1637.1
28-06-2016,12,37.88,2760.9,167.88,1654.2,2677.5,1614.2
28-06-2016,13,35.36,2702.8,150.94,1636.3,2615.6,1596.5
28-06-2016,14,34.08,2731,160.08,1658,2646.6,1618.7
28-06-2016,15,32.62,2675,160.01,1639.8,2592.1,1600.3
28-06-2016,16,31.37,2550,103.28,1567.1,2468,1528.7
28-06-2016,17,30.89,2492.9,56.2,1560.9,2407.1,1522.7
28-06-2016,18,36.04,2604.7,43.83,1610.4,2517.4,1572.1
28-06-2016,19,39.85,2529,51.47,1587.2,2444.7,1548.1
28-06-2016,20,41.74,2376.6,60.13,1510.1,2297.1,1469
28-06-2016,21,38.99,2270.7,41.93,1418.6,2189.4,1378.6
28-06-2016,22,34.56,2165.5,41.93,1353.4,2081.6,1314.3
28-06-2016,23,33.84,2112.5,38.64,1301,2025.1,1262
28-06-2016,24,28.34,1982.9,31.73,1206.6,1899.4,1169.6
29-06-2016,1,24.03,1832.3,31.09,1105.3,1755.5,1069.9
29-06-2016,2,22.14,1737.1,30.1,1042.2,1673,1005.9
29-06-2016,3,20.69,1694.2,30.02,1006.8,1646.3,968
29-06-2016,4,19.99,1707.5,29.94,1003.1,1663.1,963.6
29-06-2016,5,19.17,1717.8,29.9,987.3,1667.3,947.3
29-06-2016,6,19.99,1825.7,31.41,1067.6,1766.5,1028.4
29-06-2016,7,24.58,2163.4,42.07,1236.1,2083.8,1196.6
29-06-2016,8,32.91,2547.1,48.32,1449.4,2449,1412.7
29-06-2016,9,34.94,2707.8,71.59,1579.3,2615,1542.4
29-06-2016,10,31.82,2745.6,79.85,1650.2,2655.1,1610.9
29-06-2016,11,26.05,2824,83.57,1711.4,2738.8,1673.6
29-06-2016,12,24.71,2805.7,75.29,1729.6,2734.5,1691.4
29-06-2016,13,24.46,2746.4,79.85,1727.5,2674.9,1684.7
29-06-2016,14,24.51,2742,61.77,1710.6,2678.7,1669.2
29-06-2016,15,24.27,2678.4,61.75,1668.7,2606.9,1629.2
29-06-2016,16,23.96,2549.6,61.69,1605,2498.5,1566.2
29-06-2016,17,23.71,2496.7,42.71,1566.9,2435.4,1530.3
29-06-2016,18,26.54,2612,42.01,1633.7,2528.5,1596.6
29-06-2016,19,33.46,2545.5,42.05,1602.1,2464.2,1566.1
29-06-2016,20,38.99,2404.7,42.03,1515.8,2327.5,1478.4
29-06-2016,21,37.49,2272.7,38.41,1416.3,2186.6,1383.6
29-06-2016,22,34.98,2153,36.73,1365.9,2069,1330.2
29-06-2016,23,34.94,2090,35.8,1320.9,2005,1284.7
29-06-2016,24,29.96,1973.7,31.02,1213.7,1891.6,1176.5
30-06-2016,1,25.16,1837.5,29.21,1124.3,1753.7,1089.6
30-06-2016,2,22.6,1771.3,28.08,1058.3,1672.4,1022.8
30-06-2016,3,21.52,1736.6,28.02,1028.6,1658.7,993.2
30-06-2016,4,20.11,1724.8,27.75,1019,1656,982
30-06-2016,5,19.82,1749.1,27.49,1002.6,1683,965.2
30-06-2016,6,20.89,1860.4,31.89,1066.2,1786,1026.8
30-06-2016,7,22.63,2173.7,37.2,1245.5,2107.5,1206.9
30-06-2016,8,23.41,2535.8,42.03,1464.5,2466.1,1425.8
30-06-2016,9,23.64,2708.9,45.06,1598,2638.9,1561.3
30-06-2016,10,23.81,2778.2,48.15,1649.4,2697.5,1619.6
30-06-2016,11,23.98,2845.8,45.08,1675.8,2769.8,1650.5
30-06-2016,12,26.99,2823,45.03,1694.9,2741.1,1659.5
30-06-2016,13,27.33,2735.2,39.94,1690,2649,1651.1
30-06-2016,14,27.63,2744.9,36.63,1690.5,2656.6,1655.7
30-06-2016,15,25.8,2691.6,36.47,1670.5,2604.8,1634.2
30-06-2016,16,26.17,2544.8,34.78,1629.6,2461.4,1592.9
30-06-2016,17,26.28,2484,32.32,1587.2,2399.6,1561
30-06-2016,18,29.77,2577.4,31.29,1634.4,2490.5,1608.1
30-06-2016,19,34.23,2494.7,35.07,1621.1,2409.4,1593.3
30-06-2016,20,38.28,2362.7,38.28,1537.5,2285.5,1511.6
30-06-2016,21,34.91,2234.9,34.91,1439.3,2158,1411.8
30-06-2016,22,31.11,2142.2,31.88,1373.4,2063.3,1345.7
30-06-2016,23,32.38,2079.9,32.38,1319.3,1997,1294.6
30-06-2016,24,27.72,1969.9,28.4,1236,1882.4,1207.6
01-07-2016,1,29.36,1813.5,29.36,1138.3,1725.4,1111.9
01-07-2016,2,24.69,1756.9,25.3,1079.6,1667.9,1040.9
01-07-2016,3,23.42,1719.3,24.06,1056.6,1639.4,1014.4
01-07-2016,4,21.91,1689.4,23.64,1049.3,1617.9,1009.3
01-07-2016,5,20.19,1673.6,23.59,1049.2,1620.9,1003.3
01-07-2016,6,22.44,1783.1,29.04,1095.4,1704.8,1052.9
01-07-2016,7,26.44,2088.8,29.91,1258.1,2002,1218
01-07-2016,8,31.51,2444.7,33.58,1456.5,2352.1,1424.2
01-07-2016,9,32.82,2645.3,36.66,1591,2550.4,1552.9
01-07-2016,10,24,2693.3,33.33,1667.9,2612.4,1623.3
01-07-2016,11,23.64,2792.8,32.95,1710,2711.6,1661.9
01-07-2016,12,23.26,2774.4,31.7,1710.5,2695.3,1664.7
01-07-2016,13,22.56,2650.1,30.67,1688.6,2586.6,1644.6
01-07-2016,14,22.09,2574,29.69,1658,2509,1617.3
01-07-2016,15,22.09,2442.7,28.82,1610.8,2379.3,1568.7
01-07-2016,16,22.22,2338.6,28.39,1564.7,2274.5,1522.4
01-07-2016,17,22.35,2318.9,27.67,1557.9,2259.1,1523.3
01-07-2016,18,22.79,2390.6,28.09,1614.1,2320.4,1580.2
01-07-2016,19,23.03,2323.8,30.51,1612.5,2251.7,1569
01-07-2016,20,23.26,2182.3,30.76,1533.8,2101.7,1492.4
01-07-2016,21,24.73,2074.1,27.71,1449.5,1979.6,1409
01-07-2016,22,24.77,1976.5,27.48,1383.8,1882.5,1349.5
01-07-2016,23,24.77,1913.8,27.52,1323.4,1834.5,1284
01-07-2016,24,22.41,1807.6,26.88,1228.5,1735.9,1202.8
02-07-2016,1,22.03,1697.4,26.14,1127.6,1624.9,1103.9
02-07-2016,2,20.38,1614,21.14,1082.2,1546.4,1047.1
02-07-2016,3,19.4,1570.5,19.4,1049.7,1512.7,1003.3
02-07-2016,4,17.09,1549,17.51,1041.5,1492.4,988.8
02-07-2016,5,16.79,1537.7,16.79,1016.6,1481.2,961.5
02-07-2016,6,16.58,1544.4,16.58,997.8,1484.7,952.7
02-07-2016,7,17.99,1635.7,19.7,1056.3,1576.4,1018.4
02-07-2016,8,20.05,1796,22.61,1157.6,1732.8,1118.4
02-07-2016,9,21.41,1993.4,25.01,1284,1934.3,1240.6
02-07-2016,10,23.71,2072.1,25.5,1375,1996.5,1346.4
02-07-2016,11,22.04,2115,25.53,1443.9,2046.1,1415.8
02-07-2016,12,22.03,2141.7,25.17,1446.3,2062.5,1418.7
02-07-2016,13,21.87,2086.5,24.34,1426.2,2008.2,1401.1
02-07-2016,14,20.86,2039.2,23.76,1415.4,1970,1387.5
02-07-2016,15,19.4,1965.1,22.92,1386.2,1897.7,1359.1
02-07-2016,16,18.52,1953.1,22.99,1369.6,1868.7,1339.3
02-07-2016,17,17.95,1945.6,24.16,1382,1878.4,1345.8
02-07-2016,18,19.96,2043.7,25.18,1422.2,1979.5,1394.9
02-07-2016,19,23.11,2049.5,25.11,1424.5,1976.6,1400.6
02-07-2016,20,25.33,1959.2,25.35,1381.3,1863.9,1357.4
02-07-2016,21,25.48,1877.3,25.48,1323.5,1771.2,1292.7
02-07-2016,22,25.03,1790.5,25.03,1273.4,1688.3,1238.8
02-07-2016,23,25.75,1746.8,25.75,1241.3,1650.9,1214.1
02-07-2016,24,22.4,1692,22.95,1197,1608.4,1163.6
03-07-2016,1,18.07,1571.6,21.64,1120.7,1509,1077.5
03-07-2016,2,9.32,1480.5,20.49,1058.4,1427.7,1011
03-07-2016,3,7.88,1444.6,18.67,1012.4,1385.6,971.5
03-07-2016,4,6.97,1456,16.56,994.5,1361.8,948.6
03-07-2016,5,12.22,1440.7,12.22,953.8,1336,909.6
03-07-2016,6,12.14,1442.1,12.14,946.4,1340.2,902.1
03-07-2016,7,14.96,1513.8,14.96,1002.4,1421.9,955.4
03-07-2016,8,18.03,1633.6,18.03,1094.8,1547.3,1050.4
03-07-2016,9,18.22,1795,19.91,1213.8,1722.2,1173.4
03-07-2016,10,20,1925.2,24.82,1317.7,1853.9,1278.5
03-07-2016,11,21.54,1989.8,25.21,1376.8,1918.9,1335.7
03-07-2016,12,21.74,2032.6,25.75,1412.4,1962.4,1368.7
03-07-2016,13,21.5,2038.2,26.05,1401.5,1965,1355.7
03-07-2016,14,21.23,1994.8,26.27,1420.2,1924.7,1375.6
03-07-2016,15,20.6,1985.5,26.55,1380.7,1911.9,1335.1
03-07-2016,16,20.33,1961.8,26.79,1374.2,1891.5,1331.4
03-07-2016,17,18.29,1989.8,26.61,1391.1,1917.7,1350.8
03-07-2016,18,18.08,2142.9,26.86,1474.9,2065.5,1435.8
03-07-2016,19,22.02,2141.9,26.84,1465.6,2082,1428.8
03-07-2016,20,26.76,2056.2,27.42,1418.4,1973.6,1386.9
03-07-2016,21,27.97,1973.1,28.66,1364.1,1873.2,1331.3
03-07-2016,22,30.49,1890.9,30.49,1294.3,1793.5,1268.9
03-07-2016,23,31.63,1861.4,31.63,1256,1759.5,1230.5
03-07-2016,24,29.37,1803,30.09,1179.8,1701.6,1148.4
04-07-2016,1,25.73,1707.4,26.36,1092.5,1601.1,1051.1
04-07-2016,2,22.73,1626.8,24.82,1028.2,1527.2,990.7
04-07-2016,3,22.26,1588.7,24.42,997.4,1488.5,958.9
04-07-2016,4,21.65,1594.8,23.92,1002.2,1493.2,962.7
04-07-2016,5,21.69,1609.6,23.68,994.6,1511.9,953.3
04-07-2016,6,23.37,1708.7,24.81,1041.8,1613.3,1004.3
04-07-2016,7,31.93,2012,31.93,1197.2,1916.1,1168.2
04-07-2016,8,35.19,2377.3,35.19,1404.1,2284.6,1382.2
04-07-2016,9,37.93,2551.1,37.93,1534.4,2482.3,1511.2
04-07-2016,10,33.54,2620.5,33.54,1608.3,2550.5,1571.4
04-07-2016,11,32.91,2693.9,33.72,1653.7,2627.8,1611
04-07-2016,12,31.68,2705.2,32.46,1669.5,2634.9,1628.4
04-07-2016,13,29.98,2647.6,31.39,1663.4,2583.5,1622.4
04-07-2016,14,29.33,2665,30.97,1648.4,2598.7,1610.2
04-07-2016,15,29.75,2609.3,30.92,1610.8,2543.3,1572.7
04-07-2016,16,29.26,2479,30.83,1560.8,2413.3,1523.8
04-07-2016,17,30.47,2427.1,31.22,1536.8,2354.4,1500
04-07-2016,18,32.9,2515.6,32.9,1579.4,2443.3,1551.8
04-07-2016,19,35.98,2460.7,35.98,1562.9,2393,1540.4
04-07-2016,20,38.41,2318.2,38.41,1493,2251.4,1468.5
04-07-2016,21,38.65,2192.2,38.65,1413.8,2119.4,1388.8
04-07-2016,22,35.56,2090.5,35.56,1350.2,2016.5,1324.4
04-07-2016,23,34.96,2030.4,34.96,1292.6,1962.4,1266.8
04-07-2016,24,33.98,1905.6,33.98,1203.7,1835.4,1174.3
05-07-2016,1,29.93,1779.7,29.93,1095.5,1707.4,1072
05-07-2016,2,27,1706.4,27,1028.5,1630,1005.4
05-07-2016,3,25.46,1678.4,25.46,996.9,1611.7,972.8
05-07-2016,4,23.88,1676.1,23.88,991.3,1606.5,963.9
05-07-2016,5,23.43,1685.3,23.43,986.5,1616.1,953.6
05-07-2016,6,25.31,1774.6,25.55,1033.9,1706.5,1001
05-07-2016,7,30.28,2068.4,30.28,1206.5,1999.4,1172.5
05-07-2016,8,34.94,2399.5,34.94,1408.7,2331,1384.1
05-07-2016,9,36.46,2592.6,36.46,1537.1,2526.7,1511.5
05-07-2016,10,35.05,2651,35.05,1619.5,2577.4,1586.6
05-07-2016,11,32.54,2747.5,32.54,1662.6,2664.2,1624.9
05-07-2016,12,31.46,2743.9,31.46,1671.3,2669.5,1635.8
05-07-2016,13,28.6,2687.9,30.02,1667.7,2613.6,1629.4
05-07-2016,14,26.52,2730.6,29.94,1675.6,2645.4,1637.2
05-07-2016,15,24.34,2676.6,30.01,1662.1,2596.9,1620.4
05-07-2016,16,22.28,2574.8,29.57,1641.5,2508.8,1599.6
05-07-2016,17,22.14,2527.1,28.9,1641,2453.9,1599.6
05-07-2016,18,23.01,2647.1,28.72,1698.2,2563.6,1660.3
05-07-2016,19,24.6,2561.1,28.85,1651.5,2480.2,1615.1
05-07-2016,20,27.57,2424.6,27.57,1556,2338,1517.9
05-07-2016,21,26.9,2301.2,26.9,1478,2210.7,1428.6
05-07-2016,22,23.95,2187,27.09,1425.5,2100.4,1369.6
05-07-2016,23,22.89,2100.9,27.38,1351.2,2017.7,1292.2
05-07-2016,24,18.96,1945.1,24.92,1245.8,1879.8,1186.7
06-07-2016,1,8.18,1810.6,21.39,1165.2,1749.1,1101.6
06-07-2016,2,9.26,1746.2,19.13,1111.2,1670.7,1041.7
06-07-2016,3,9.96,1736.3,15.02,1070.8,1647.3,1007.7
06-07-2016,4,13.23,1743.4,13.23,1062.2,1653.7,1001
06-07-2016,5,12.19,1768.6,12.19,1064,1668,1002.2
06-07-2016,6,13.11,1852.9,16.58,1104,1761.3,1040
06-07-2016,7,20.09,2123.9,24.24,1279.4,2046.7,1218.2
06-07-2016,8,24.54,2453.5,26.18,1473.5,2387.1,1421
06-07-2016,9,24.15,2635.5,27.63,1608.4,2575.8,1558.2
06-07-2016,10,20.53,2775.8,28.08,1677.6,2713.9,1624.6
06-07-2016,11,22.02,2855.8,28.53,1725.3,2792,1666.7
06-07-2016,12,21.51,2843.9,28.53,1729.4,2781.8,1672.1
06-07-2016,13,21.37,2792.9,28.27,1712.4,2728.3,1653.6
06-07-2016,14,22.05,2794.4,28.13,1713.6,2725.8,1654.2
06-07-2016,15,24.87,2743.6,27.96,1693.3,2683.8,1634.3
06-07-2016,16,18.06,2681.9,27.56,1642.1,2608.2,1583.3
06-07-2016,17,20.3,2615.9,27.64,1604.9,2536.2,1547.1
06-07-2016,18,17.7,2672.9,27.75,1659,2595.6,1605.4
06-07-2016,19,23.32,2519.1,28.26,1612.8,2452.1,1572.5
06-07-2016,20,21.49,2381.9,28.63,1525.3,2313.9,1484.7
06-07-2016,21,21.58,2249.4,28.96,1433,2186.8,1387.3
06-07-2016,22,21.49,2115.2,29.18,1364.8,2056.5,1320.1
06-07-2016,23,21.43,2047.6,28.62,1324.7,1993.7,1281.3
06-07-2016,24,21,1939.4,27.17,1227.4,1886.1,1183.4
07-07-2016,1,22.24,1811.3,26.54,1140.2,1757.7,1097.5
07-07-2016,2,22.02,1727.8,24.94,1077.1,1674.7,1034.1
07-07-2016,3,21.94,1684.2,23.63,1044.4,1631.5,1001.6
07-07-2016,4,21.4,1688.5,21.58,1037,1634.8,995.6
07-07-2016,5,21.83,1687.1,22.43,1021.6,1637.1,986.1
07-07-2016,6,22.07,1794.4,24.72,1073.1,1731.9,1038.2
07-07-2016,7,22.3,2079.6,29.47,1237.9,2013.2,1198.7
07-07-2016,8,22.8,2433.3,30.78,1432.3,2358.7,1391.6
07-07-2016,9,23.16,2604.1,32.58,1558.3,2533.5,1518.7
07-07-2016,10,23.4,2657.8,30.78,1622.7,2578.1,1585.7
07-07-2016,11,23.36,2725.1,29.56,1633.4,2653,1610.4
07-07-2016,12,23.26,2713.9,29.31,1650.2,2646.1,1625.1
07-07-2016,13,23.13,2685.1,28.4,1629.8,2617.3,1607.3
07-07-2016,14,23.31,2697.2,28.89,1613.4,2616.7,1590.9
07-07-2016,15,23.24,2629.3,28.98,1590.3,2559.8,1564.2
07-07-2016,16,22.95,2524.5,29.09,1563,2437.8,1527.1
07-07-2016,17,22.94,2468.4,28.46,1539.1,2401,1510.9
07-07-2016,18,22.98,2575,29.69,1597.7,2495.8,1567.9
07-07-2016,19,22.96,2518.1,30.83,1597.9,2439.2,1559.3
07-07-2016,20,22.87,2393.5,31.12,1509.1,2314.1,1471
07-07-2016,21,22.88,2278.6,31.65,1418.6,2198.4,1380.8
07-07-2016,22,22.88,2173.2,31.18,1354.7,2087.7,1317.6
07-07-2016,23,22.86,2109.5,31.19,1311.8,2026,1274.8
07-07-2016,24,22.68,1953.9,29.94,1212.3,1873.6,1176.3
08-07-2016,1,27.93,1838.3,27.93,1128.5,1758.4,1092.6
08-07-2016,2,26.31,1758.7,26.31,1063.3,1677,1027.5
08-07-2016,3,25.04,1719.3,25.04,1026.4,1641.3,993
08-07-2016,4,23.46,1693.4,23.46,1011.8,1622.4,990
08-07-2016,5,23.18,1708.2,23.18,997.4,1637.6,976.2
08-07-2016,6,25.02,1792,25.02,1054.8,1716.2,1030
08-07-2016,7,30,2090.7,30,1217.1,2007.6,1192.4
08-07-2016,8,34.15,2447.8,34.15,1416.6,2365.8,1378.6
08-07-2016,9,37.69,2614.7,37.69,1551.3,2537.4,1517.4
08-07-2016,10,35.26,2656.3,35.26,1607,2580.4,1578.3
08-07-2016,11,33.36,2710.9,33.36,1640.4,2639.3,1613.2
08-07-2016,12,32.93,2676.3,32.93,1641.4,2601.3,1617.3
08-07-2016,13,30.15,2568.2,30.89,1611.5,2494.3,1577.2
08-07-2016,14,27.91,2498.7,30.26,1605.1,2422.7,1566.8
08-07-2016,15,26.53,2396.6,30.19,1563.4,2321.7,1525.9
08-07-2016,16,25.91,2311,29.68,1538.9,2231.8,1500.6
08-07-2016,17,26.94,2329.9,29.38,1532.6,2246.2,1492.4
08-07-2016,18,27.38,2447.4,29.6,1597.1,2367.6,1553.7
08-07-2016,19,28.54,2392.3,29.44,1565.2,2311.6,1520.7
08-07-2016,20,29.79,2221.9,29.79,1480.7,2149.1,1439.4
08-07-2016,21,28.1,2082.1,28.1,1392,2011.6,1345.2
08-07-2016,22,26.91,1966.9,26.91,1323.3,1893,1280.2
08-07-2016,23,28.08,1904.3,28.08,1282.7,1830.5,1230.9
